rep,method,estimate,error,estimate_income,error_income,main_l2,pair_l2,validation_tv,ess,max_weight,num_trees
908,Main-effect EB,5.73709519234174,0.0675652315117663,25555.218354051554,1032.3035558452757,2.1310703765538435e-15,0.41929526454536825,0.012368292823509182,309.79071908220067,0.008513970138893321,
908,Fixed pairwise EB,5.722395243802147,0.05286528297217341,26248.546308969446,1725.6315107631672,1.3820167837514078e-15,3.477076265222257e-15,0.007570554891694645,249.08843805160362,0.016051963253435143,
908,EB-offset hybrid: main,5.702335402732116,0.032805441902142185,26012.663387084398,1489.7485888781193,2.4288674686655743e-09,0.38035339941892865,0.011318505646375914,297.67509681633095,0.010169999362632253,9.0
908,EB-offset hybrid: pairwise,5.701537245451767,0.03200728462179381,26357.037121350437,1834.1223231441581,1.8383005705654547e-14,2.0403778048146622e-14,0.0070669645821184405,248.94182235574294,0.015101856178600345,3.0
909,Biased source,6.952668115651066,1.283138154821092,35238.68888888889,10715.774090682615,0.8749531167678516,1.0168077928366992,0.10657043205922151,449.9999999999999,0.0022222222222222222,
909,Main-effect EB,5.684566026309811,0.015036065479836935,21682.829149615438,-2840.0856485908407,7.146416701503517e-11,0.5572637397557105,0.01719505582404249,287.0809435425663,0.010282750251952584,
909,Fixed pairwise EB,5.7003085556901585,0.03077859486018486,23398.198823500785,-1124.7159747054939,1.7136862224041961e-09,3.1742914436397597e-09,0.009654673832409937,215.04921172687108,0.02545317585861169,
909,EB-offset hybrid: main,5.67385894405018,0.004328983220206695,21732.041375453635,-2790.873422752644,3.020408225807608e-15,0.5237783004604664,0.015560068253842234,284.11852318310866,0.009903355136072442,5.0
909,EB-offset hybrid: pairwise,5.684401102348249,0.014871141518275621,23304.85316856562,-1218.0616296406588,9.147624155913417e-15,2.3736964852335045e-14,0.008799825695596921,215.51109877261987,0.025036478917649624,5.0
910,Biased source,7.17304022395902,1.503510263129046,39271.8,14748.885201793724,0.9461998579288546,1.0774832720784788,0.10925041719062663,449.9999999999999,0.0022222222222222222,
910,Main-effect EB,5.70022120500485,0.030691244174876786,21449.23783410027,-3073.676964106009,2.527302824586902e-15,0.5919692729525183,0.017710423820671044,251.54477219309138,0.015565042907525162,
910,Fixed pairwise EB,5.741295984535722,0.0717660237057487,23237.614541285333,-1285.3002569209457,1.5187186157779432e-13,3.216524748669887e-13,0.012177185157487983,183.64113994144594,0.023876678467399656,
910,EB-offset hybrid: main,5.692881766882157,0.02335180605218312,21585.138873963577,-2937.775924242702,3.1146520938006474e-09,0.5296398947999499,0.016326340443843824,244.52848562668967,0.01428511458554735,6.0
910,EB-offset hybrid: pairwise,5.728450119930389,0.05892015910041515,23232.454844518244,-1290.4599536880341,9.284226279596402e-15,2.1919625354066867e-14,0.010664021656085014,183.32163407678834,0.023683572630896058,5.0
911,Biased source,6.997236719318397,1.3277067584884232,38320.91111111111,13797.996312904834,0.8764011196176641,1.0502066638156506,0.10978030860243133,449.9999999999999,0.0022222222222222222,
911,Main-effect EB,5.8048850126598825,0.13535505182990892,21933.86223361722,-2589.0525645890593,5.794626970697972e-12,0.5121821516558823,0.015189453941239425,289.9393126288443,0.01185675837258295,
911,Fixed pairwise EB,5.835099256882836,0.16556929605286275,24291.917271711944,-230.99752649433503,7.189712273532578e-10,1.2885380241354926e-09,0.003357606400907937,240.92679802218447,0.023511796382271747,
911,EB-offset hybrid: main,5.788423964543066,0.11889400371309211,22693.7529960905,-1829.1618021157774,1.3233018526517548e-15,0.35459812687655595,0.010523832510236872,277.1322678633114,0.012821945728276482,10.0
911,EB-offset hybrid: pairwise,5.831093692807026,0.16156373197705243,24317.07549935984,-205.83929884644022,3.2467772794905274e-14,4.374094739200852e-14,0.0035338193845152366,240.78083574623213,0.023124796857689,7.0
912,Biased source,7.131354632966871,1.4618246721368973,39580.84444444445,15057.929646238168,0.9721493442213877,1.068909792012205,0.11836745992201918,449.9999999999999,0.0022222222222222222,
912,Main-effect EB,5.7688934177807605,0.09936345695078685,22967.009807429018,-1555.9049907772605,5.730423144096457e-09,0.3736772307978089,0.009137363501791769,264.4195506246696,0.011196481274853603,
912,Fixed pairwise EB,5.8098115416853275,0.14028158085535392,24217.77734433154,-305.13745387474046,1.3678341097849534e-14,3.333438273554751e-14,0.006121379772170917,227.4334257507961,0.017569453955371326,
912,EB-offset hybrid: main,5.764397934823706,0.09486797399373259,23135.639121283137,-1387.2756769231419,8.227950831119585e-10,0.34252941861898295,0.008112281396776808,259.70444782955997,0.012215186913215218,6.0
912,EB-offset hybrid: pairwise,5.8035186819881135,0.13398872115813987,24315.708289988288,-207.20650821799063,9.284753280996172e-15,1.7704298639908292e-14,0.004905131699344038,225.1824844140097,0.017541817225735893,4.0
913,Biased source,6.975253159874233,1.3057231990442597,37912.84444444445,13389.929646238168,0.8819305800274431,1.0062830854754319,0.10696495598737768,449.9999999999999,0.0022222222222222222,
913,Main-effect EB,5.778069619801929,0.10853965897195561,22527.758944402613,-1995.155853803666,2.0741870066961985e-15,0.4995366534502344,0.013764415245951086,270.4347703192092,0.01578897638568852,
913,Fixed pairwise EB,5.780601101960406,0.1110711411304326,24046.805837258296,-476.10896094798227,9.5457416944474e-11,1.919183745939622e-10,0.006014677194886906,201.15341122611798,0.026122062549389043,
913,EB-offset hybrid: main,5.76088357374671,0.09135361291673672,22478.70588523717,-2044.2089129691085,3.3565321196360833e-09,0.48021165418203765,0.013261591478353308,264.8972842264271,0.016151718569862958,4.0
913,EB-offset hybrid: pairwise,5.774702121428595,0.10517216059862111,24015.089432499168,-507.8253657071109,2.280669698660879e-15,5.52358264145915e-15,0.005849684106902286,201.32074477697992,0.025918811574252257,1.0
914,Biased source,7.217303644042343,1.5477736832123696,40654.53333333333,16131.618535127054,0.9449322984568365,1.0682636455165155,0.11501778695201739,449.9999999999999,0.0022222222222222222,
914,Main-effect EB,5.789778469768478,0.1202485089385048,21974.099921848443,-2548.8148763578356,1.3156108909089152e-11,0.6328354786148443,0.020327490910596793,260.40418874639306,0.01804006433634717,
914,Fixed pairwise EB,5.851442515144889,0.18191255431491538,25597.92436972435,1075.0095715180723,7.574387859667483e-15,1.2548876940571952e-14,0.010622411865339812,164.3477993260939,0.039185024934078744,
914,EB-offset hybrid: main,5.772452071536637,0.1029221107066638,22204.45100666797,-2318.46379153831,6.015639992692903e-09,0.5971963833022207,0.01955362094787554,254.33344464334755,0.02031805938275538,4.0
914,EB-offset hybrid: pairwise,5.843852758149641,0.17432279731966727,25624.314844438162,1101.4000462318836,6.954610063659517e-14,9.850695476075856e-14,0.010501967483376966,164.2359972671037,0.03902753607100989,2.0
915,Biased source,6.85671145166992,1.1871814908399463,39478.84444444445,14955.929646238168,0.8714213156824802,0.9815603259827473,0.09970458949233259,449.9999999999999,0.0022222222222222222,
915,Main-effect EB,5.753417970182145,0.08388800935217144,23275.43530117328,-1247.4794970330004,7.510784219811e-14,0.44235895060365027,0.010189588856605014,246.10862479961236,0.013456875244736799,
915,Fixed pairwise EB,5.825089991176239,0.15556003034626542,25734.941240034066,1212.0264418277875,1.719304444797787e-09,2.400415110229255e-09,0.00657517652065994,189.47270308160284,0.022686468067813947,
915,EB-offset hybrid: main,5.744369891902315,0.07483993107234177,23326.83976231022,-1196.0750358960577,2.758865724928338e-09,0.4074593977721362,0.00902248496577012,239.44336781793425,0.015975169000237308,5.0
915,EB-offset hybrid: pairwise,5.8026714548849085,0.13314149405493492,25223.69101487833,700.7762166720531,5.325244019283893e-15,6.80034467646084e-15,0.003950217452014845,185.26301757277184,0.02222327014153373,8.0
916,Biased source,7.151629237124201,1.4820992762942273,41034.88888888889,16511.974090682612,0.9325138732938334,1.066743966465955,0.11495230186411075,449.9999999999999,0.0022222222222222222,
916,Main-effect EB,5.673455535389723,0.003925574559749734,23766.161413287886,-756.7533849183928,8.683933143251836e-12,0.5549476390045881,0.017561315681013767,281.59100744598,0.013677647473608924,
916,Fixed pairwise EB,5.684316580785059,0.014786619955085456,26156.26634583044,1633.3515476241628,5.987868538625213e-11,1.147577600793636e-10,0.010044337696522236,223.96906405103448,0.014737606286543602,
916,EB-offset hybrid: main,5.673455535389723,0.003925574559749734,23766.161413287886,-756.7533849183928,8.683933143251836e-12,0.5549476390045881,0.017561315681013767,281.59100744598,0.013677647473608924,0.0
916,EB-offset hybrid: pairwise,5.67696559693571,0.007435636105736165,26131.02933492299,1608.1145367167119,2.0707069708245605e-14,3.3355505752850936e-14,0.009572682636722998,223.4693808331784,0.014852946612479729,2.0
917,Biased source,7.294898305900081,1.6253683450701075,41914.288888888885,17391.374090682606,0.969984140925513,1.081767730413052,0.11423269350922585,449.9999999999999,0.0022222222222222222,
917,Main-effect EB,5.734221249599946,0.06469128876997221,23230.964141762506,-1291.9506564437725,1.7660543051969393e-09,0.43391518649432753,0.01096474711662156,268.5697079273564,0.011452138694617864,
917,Fixed pairwise EB,5.699838151420843,0.03030819059086909,24582.288588249306,59.37379004302784,8.713081845769653e-10,1.312858113301298e-09,0.005910381957102409,215.55830747664706,0.017533370005132505,
917,EB-offset hybrid: main,5.7373635945122805,0.06783363368230688,23819.512308946993,-703.4024892592861,7.594151150161617e-09,0.3601974975893157,0.008556804927198547,261.6847202717076,0.01197228988008919,8.0
917,EB-offset hybrid: pairwise,5.700440402508057,0.03091044167808299,24621.947061566952,99.03226336067382,4.889552002691357e-14,6.583597112537806e-14,0.006002691070901838,215.8878647035715,0.0172712568268801,1.0
918,Biased source,7.199704362079543,1.5301744012495693,40192.066666666666,15669.151868460387,0.9479361182342373,1.0606741929794985,0.11245042351768827,449.9999999999999,0.0022222222222222222,
918,Main-effect EB,5.75785128560639,0.08832132477641608,21802.409863364464,-2720.5049348418142,3.2127162391563843e-11,0.5196781232293348,0.015997797953978637,266.8163203474636,0.01241265162464663,
918,Fixed pairwise EB,5.821193805271705,0.15166384444173175,24127.278966895006,-395.63583131127234,1.6025705425483573e-09,3.0661294875395654e-09,0.01496878841206625,177.1361488777989,0.034923269993303065,
918,EB-offset hybrid: main,5.755660229560638,0.0861302687306642,21796.066313712763,-2726.8484844935156,8.435495612099849e-09,0.5230946048419273,0.015579069726121957,267.16682551220237,0.012566001794134524,1.0
918,EB-offset hybrid: pairwise,5.815424738259547,0.14589477742957335,24089.74853035166,-433.16626785461995,1.0490921127304918e-15,1.5006335581399633e-15,0.011249761924691765,178.15271587778903,0.03130365081385096,9.0
919,Biased source,6.960665897004132,1.2911359361741583,39534.13333333333,15011.218535127053,0.9180685810974797,1.0490035619448221,0.11035347711580915,449.9999999999999,0.0022222222222222222,
919,Main-effect EB,5.713109306525141,0.04357934569516697,23065.085162733547,-1457.8296354727318,3.565850054367063e-15,0.5674783225983966,0.01456139599490174,282.41729849616416,0.012885928905221397,
919,Fixed pairwise EB,5.791483650865196,0.12195369003522227,24827.454938583585,304.54014037730667,3.802789280278195e-09,7.2342536556943356e-09,0.007343496633149213,212.96710642140079,0.016664370929715233,
919,EB-offset hybrid: main,5.710175317004935,0.04064535617496112,23252.0655084563,-1270.8492897499782,1.02692697053291e-09,0.4965891306990621,0.013854863582710184,272.63773572762466,0.013339995857423773,8.0
919,EB-offset hybrid: pairwise,5.791851778859071,0.12232181802909725,24857.846212721466,334.9314145151875,3.857616189362909e-09,5.0298073748135556e-09,0.00731375846695101,212.89422503247596,0.016771355853838238,2.0
920,Biased source,7.3429134753241865,1.6733835144942129,40011.35555555556,15488.440757349279,0.9937565920336684,1.1290285148137442,0.12324806036016824,449.9999999999999,0.0022222222222222222,
920,Main-effect EB,5.719360887270599,0.04983092644062559,21692.48603041352,-2830.428767792757,3.817178587279033e-13,0.4986799905833783,0.015222944435428785,266.213626988636,0.01259819420337076,
920,Fixed pairwise EB,5.806821355165013,0.13729139433503956,23731.874341353054,-791.0404568532249,4.382196483732887e-09,8.526935803920467e-09,0.0077729321664854,202.96715272257248,0.022317754700684426,
920,EB-offset hybrid: main,5.700615848612685,0.031085887782711374,22291.341829677538,-2231.5729685287406,6.321065382224142e-09,0.45920596622770404,0.013404905732909327,256.1706611240366,0.013909792628190745,7.0
920,EB-offset hybrid: pairwise,5.796749758778847,0.1272197979488734,24169.208601819446,-353.70619638683274,8.592137046615372e-16,1.5515054554452044e-15,0.006887894079656161,199.70608055560984,0.022004067668585526,6.0
921,Biased source,6.997225569189233,1.3276956083592593,38697.08888888889,14174.174090682609,0.900334405671134,1.0535100282649912,0.10277169588978277,449.9999999999999,0.0022222222222222222,
921,Main-effect EB,5.788439877186426,0.11890991635645243,22595.657454659722,-1927.2573435465565,1.2947868782939592e-13,0.494022619924636,0.01582576269813957,284.09862282955356,0.012518526901756364,
921,Fixed pairwise EB,5.786667041927781,0.11713708109780718,22903.426983896174,-1619.487814310105,1.0400533196993445e-14,3.627512049465717e-14,0.0061451036491860615,208.27775203709584,0.026929901724683382,
921,EB-offset hybrid: main,5.752246822266102,0.08271686143612822,23141.41212452392,-1381.5026736823602,9.056923427772381e-15,0.3690806120940787,0.011938879420891854,258.84348016434734,0.014290922099623654,17.0
921,EB-offset hybrid: pairwise,5.763543713704411,0.0940137528744378,22844.762096320803,-1678.1527018854758,2.876629806634463e-14,4.2477585572323804e-14,0.005159922555822156,203.59471466131876,0.027239582658306852,15.0
922,Biased source,6.89293501853084,1.223405057700866,39451.51111111111,14928.596312904832,0.9533034422104298,1.0891073166400753,0.11807660489872762,449.9999999999999,0.0022222222222222222,
922,Main-effect EB,5.624389560392274,-0.045140400437699846,23372.50666687093,-1150.408131335349,1.625121473608964e-14,0.5297457457343796,0.01477767184802534,256.5117999764688,0.013756631734511676,
922,Fixed pairwise EB,5.72830649246564,0.058776531635666096,24538.140734678076,15.225936471797468,4.016783345641089e-13,5.70833851742327e-13,0.00806692172836619,175.30817473098534,0.02228724424196244,
922,EB-offset hybrid: main,5.578906643248451,-0.09062331758152276,23364.86961387609,-1158.045184330189,4.731633103480821e-15,0.5112345329178358,0.014408772352201206,251.66878175416448,0.015545819851062627,5.0
922,EB-offset hybrid: pairwise,5.669254762987981,-0.0002751978419928136,24505.347027732598,-17.567770473680866,7.171423941204129e-13,1.0777572169536212e-12,0.007682860667032702,171.00826013227766,0.02682825423043292,17.0
923,Biased source,7.106421926197734,1.43689196536776,40316.02222222222,15793.107424015943,0.9713556363656347,1.0749425224392006,0.11757733646522908,449.9999999999999,0.0022222222222222222,
923,Main-effect EB,5.670633705371495,0.0011037445415214009,22737.203848638143,-1785.7109495681361,8.051598359725179e-15,0.5484070982955189,0.012645527774028014,259.1453150390955,0.012955162511731441,
