method,estimate,error,ess,main_l2,pair_l2,latent_z_l2,num_trees,rep
OLS prediction,209.12086898697459,-0.4177252470244639,,,,,,877
EB main,207.93431131213364,-1.6042829218654049,359.774642271657,1.1326062519218712e-13,0.16193469663701637,0.16099227851684295,0.0,877
EB pairwise,208.23266221161552,-1.30593202238353,342.0752889953791,9.433116012042759e-14,1.6525203397820869e-13,0.10788164555343191,0.0,877
EB-offset hybrid: main,208.34160442988502,-1.1969898041140254,346.5506197416583,2.5847895502292437e-11,0.10967186066741726,0.1391954520467566,22.0,877
EB-offset hybrid: pairwise,208.52748050104304,-1.0111137329560052,334.2297078741479,8.203796649725507e-13,9.190217541975751e-13,0.10848265036046785,12.0,877
Naive respondents,201.822239190216,-8.572089544554046,500.0000000000005,0.42749258181924266,0.13355238549310589,0.431685572861983,0.0,878
OLS prediction,208.7840840540275,-1.6102446807425679,,,,,,878
EB main,207.7719246669886,-2.6224040677814457,394.7019547685086,1.3580292278086814e-13,0.16582017438045493,0.13678148381079652,0.0,878
EB pairwise,208.18772792483963,-2.2066008099304213,376.59583391520306,2.766889471295783e-15,2.6238379286274203e-15,0.08793179874660051,0.0,878
EB-offset hybrid: main,208.21717232054425,-2.1771564142258057,394.4048217977719,2.8657457303273954e-09,0.19337467422595608,0.13809491508692406,6.0,878
EB-offset hybrid: pairwise,208.8045682568946,-1.5897604778754442,380.31856774373375,3.489768863058593e-11,6.342095450759777e-11,0.07679595226933472,5.0,878
Naive respondents,199.5021464784195,-10.124863384438981,484.0,0.414267439841919,0.1683460749973744,0.46439753638256237,0.0,879
OLS prediction,209.6473788266464,0.020368963787916528,,,,,,879
EB main,209.08120092650884,-0.5458089363496299,363.6933600273668,9.399141920216545e-12,0.24467307037568084,0.18712029212500134,0.0,879
EB pairwise,209.7148877210606,0.0878778582021198,324.6582200691322,8.035072873175484e-11,8.832202240281719e-11,0.09595694404030543,0.0,879
EB-offset hybrid: main,209.47875836765127,-0.14825149520720515,316.8851242091202,4.977279939226249e-10,0.1631832786652487,0.12870906041823363,20.0,879
EB-offset hybrid: pairwise,209.61111699727266,-0.015892865585811933,306.7488317398299,1.4614104388347256e-14,2.2534040730059293e-14,0.11043368668529648,13.0,879
Naive respondents,200.01038842873044,-9.202541941257664,486.99999999999966,0.46398728809787076,0.1144775464781352,0.455762088287707,0.0,880
OLS prediction,208.58502997060015,-0.6279003993879542,,,,,,880
EB main,207.73322474043323,-1.4797056295548714,347.1863313417422,5.548095858059076e-10,0.20380908056715097,0.17783982621032807,0.0,880
EB pairwise,208.80932301822259,-0.40360735176551543,323.7630705959516,6.351571078489146e-13,6.941353860502896e-13,0.09882712643707436,0.0,880
EB-offset hybrid: main,207.90909147127675,-1.3038388987113478,330.48703333505966,1.2073614832710468e-10,0.17233444814104706,0.15696866851540836,13.0,880
EB-offset hybrid: pairwise,208.91836182358034,-0.29456854640775987,311.60225256067946,5.624536720009458e-14,6.507787936984564e-14,0.07972805631889601,13.0,880
Naive respondents,201.54649916534808,-9.88595001544266,461.9999999999999,0.46557758886222256,0.170721472824019,0.489836111193391,0.0,881
OLS prediction,210.10893895346135,-1.3235102273293933,,,,,,881
EB main,208.7708212656278,-2.6616279151629385,345.5694501253595,2.8725120042348204e-12,0.23290485393015933,0.1558367051731165,0.0,881
EB pairwise,209.2386994606341,-2.1937497201566316,321.93478472138173,3.533583484959102e-16,1.1391856431401416e-15,0.11079116858684562,0.0,881
EB-offset hybrid: main,209.5686988685822,-1.8637503122085377,352.12404451692623,6.764240066902136e-09,0.23662237354227889,0.1430566391774577,9.0,881
EB-offset hybrid: pairwise,209.81733238874114,-1.615116792049605,317.12421982406255,3.685511572504576e-14,4.560340477886829e-14,0.09108630374877791,12.0,881
Naive respondents,202.48556191844128,-7.411017892455845,509.00000000000017,0.408956956941063,0.17978063503907624,0.4195024196319015,0.0,882
OLS prediction,208.27963500326453,-1.616944807632592,,,,,,882
EB main,206.59658025878886,-3.299999552108261,408.0108916871923,4.413665235687537e-10,0.4561125613529054,0.14866040095134997,0.0,882
EB pairwise,209.5906871187369,-0.30589269216022785,374.83623140077736,1.6852538385426774e-11,1.6640395201050848e-11,0.012932577447050243,0.0,882
EB-offset hybrid: main,207.63952856123964,-2.2570512496574793,412.5213928133862,9.30294284213708e-10,0.3494959737538763,0.10598197040801227,5.0,882
EB-offset hybrid: pairwise,210.15620982200622,0.25963001110909545,375.005511900836,1.6381778171746472e-13,2.385992796561078e-13,0.017677587673938896,9.0,882
Naive respondents,201.35774923071307,-9.800895832181567,482.9999999999999,0.4523592870976888,0.14085535038518646,0.47131574506441565,0.0,883
OLS prediction,209.52911697588536,-1.6295280870092768,,,,,,883
EB main,208.3085326024564,-2.8501124604382255,347.63298179117226,4.636960866021581e-11,0.1888218098526532,0.15724787966207648,0.0,883
EB pairwise,208.62432544936027,-2.5343196135343646,327.1026184013346,2.222380448069415e-12,3.306715280212447e-12,0.15960067766925198,0.0,883
EB-offset hybrid: main,208.58960922904305,-2.5690358338515864,356.81762302832936,1.8019536097522067e-15,0.16934126708611175,0.15869169942010583,4.0,883
EB-offset hybrid: pairwise,208.74582659423476,-2.4128184686598786,330.3431285806694,1.2159842405285927e-15,1.6280982995801474e-15,0.15916045307193308,2.0,883
Naive respondents,201.93171488592327,-9.278353057838473,517.0000000000002,0.3749663534208409,0.18027671635057263,0.4044764029883468,0.0,884
OLS prediction,210.51196859162977,-0.698099352131976,,,,,,884
EB main,209.73829735943795,-1.4717705843237923,422.0101130334727,1.7829030056865582e-11,0.19759572224365324,0.13110528908195765,0.0,884
EB pairwise,210.62425073857005,-0.5858172051916881,393.4317554160067,3.975233680223791e-09,5.555806148706888e-09,0.0369902330682198,0.0,884
EB-offset hybrid: main,209.79115431572674,-1.4189136280349999,422.44370219916885,9.287286263042246e-10,0.19267446173970912,0.12812736053119017,1.0,884
EB-offset hybrid: pairwise,210.9235963343378,-0.28647160942395544,395.4271671302882,4.808129744981852e-15,4.255399204514723e-15,0.028477769246355308,5.0,884
Naive respondents,199.44026720526645,-10.277032451674103,500.99999999999994,0.43735385520510606,0.30035588815332875,0.4813010144367458,0.0,885
OLS prediction,207.87200875053375,-1.8452909064068024,,,,,,885
EB main,206.79747543658354,-2.9198242203570146,348.60295916599887,1.461383308794422e-12,0.4829937281583449,0.22280950488968757,0.0,885
EB pairwise,210.48286369257448,0.765564035633929,239.01574019051773,6.278325629221784e-11,7.51160686220865e-11,0.025108715256112146,0.0,885
EB-offset hybrid: main,207.49094688296913,-2.2263527739714277,342.5062339380258,3.5234774026731473e-10,0.41438308187372064,0.194213261040187,8.0,885
EB-offset hybrid: pairwise,210.50157993587064,0.7842802789300833,233.2276444269479,1.3152286211084397e-10,1.8444706884804943e-10,0.030109082949765432,17.0,885
Naive respondents,197.73805777743712,-10.566743306457795,520.9999999999999,0.4016459515240004,0.16180071936949778,0.4474554989649101,0.0,886
OLS prediction,207.85410374894605,-0.4506973349488703,,,,,,886
EB main,207.0656405960262,-1.239160487868702,396.60323733610545,1.884204445834599e-09,0.19543407739925836,0.1539249827717034,0.0,886
EB pairwise,207.9531710235732,-0.3516300603217246,350.919266317522,3.78538652812295e-09,7.145337054215416e-09,0.04086862748344034,0.0,886
EB-offset hybrid: main,207.3693069944487,-0.9354940894462231,385.21953977140305,7.867189607733583e-10,0.16083673593763392,0.13383621577280078,7.0,886
EB-offset hybrid: pairwise,208.05089394083882,-0.25390714305609663,352.60111171601517,3.7843077302473064e-14,4.284861799191049e-14,0.04536186650374364,4.0,886
Naive respondents,200.32439009525933,-11.295330941733567,493.99999999999955,0.45195814872104423,0.24326762232163945,0.4931254003766983,0.0,887
OLS prediction,211.2213025678462,-0.39841846914669077,,,,,,887
EB main,210.34204644288974,-1.2776745941031606,361.4042707582084,1.1518934108384964e-10,0.2706160873227671,0.19137877232234957,0.0,887
EB pairwise,211.91563625771502,0.2959152207221223,315.60356190896516,4.494555744886404e-15,5.872180407219353e-15,0.05121881255414436,0.0,887
EB-offset hybrid: main,210.4685194918727,-1.1512015451201876,337.0170844997741,5.017759262778978e-10,0.2591328573238181,0.16831964193707644,15.0,887
EB-offset hybrid: pairwise,212.51566468100884,0.8959436440159436,286.07692518325405,5.680235160461181e-13,7.743368500734637e-13,0.03641883088143027,27.0,887
Naive respondents,199.2178627315915,-10.419190646411948,500.0000000000005,0.41268847576944184,0.19414032894205113,0.451085913666697,0.0,888
OLS prediction,207.77251117430689,-1.8645422036965726,,,,,,888
EB main,206.93599243897376,-2.701060939029702,383.7149253065412,1.6305733584102774e-15,0.3016104732694694,0.15772651713593383,0.0,888
EB pairwise,208.308974905861,-1.3280784721424652,345.11844194543494,6.2148531833233e-15,9.110265629505384e-15,0.05466938084840021,0.0,888
EB-offset hybrid: main,207.56995235436148,-2.067101023641982,387.847719454782,8.344474423686017e-10,0.25711088142588245,0.1467228049666693,9.0,888
EB-offset hybrid: pairwise,208.97552769535045,-0.6615256826530072,345.164660012299,1.4715070149111975e-14,1.6562311610034618e-14,0.03622724046043739,12.0,888
Naive respondents,200.1884663287834,-9.886843669201255,490.99999999999994,0.43181308482967223,0.18250432894050622,0.4680809526343043,0.0,889
OLS prediction,208.59998890502325,-1.4753210929613942,,,,,,889
EB main,207.05744326191567,-3.0178667360689815,357.59746390150116,4.316943491862886e-11,0.43924993316044847,0.1734439918828516,0.0,889
EB pairwise,209.5735219022992,-0.5017880956854412,316.0458021259482,2.463850234312575e-10,4.7006662201966e-10,0.04037781731676518,0.0,889
EB-offset hybrid: main,208.37273367581662,-1.702576322168028,358.2859030765638,3.577904936460056e-09,0.2569821774190102,0.1276100585187557,7.0,889
EB-offset hybrid: pairwise,210.44271168324346,0.36740168525881245,325.2807083653918,5.331010226199181e-14,7.627295426012036e-14,0.02109624396895023,12.0,889
Naive respondents,198.540163979074,-10.915023785865372,493.0,0.41344839328177746,0.25656475002258483,0.45273593033588233,0.0,890
OLS prediction,207.50617972313322,-1.9490080418061666,,,,,,890
EB main,206.86695868913455,-2.5882290758048327,360.9183769479348,1.5251260981031612e-15,0.44431269491291114,0.22547485977853618,0.0,890
EB pairwise,210.18608503099827,0.7308972660588893,279.5571753938104,6.486151944730133e-15,1.6058554146694486e-14,0.03851481104644804,0.0,890
EB-offset hybrid: main,208.61606376431524,-0.8391240006241389,310.8884863700211,8.649569369265896e-09,0.28015259507220625,0.12805702365951346,49.0,890
EB-offset hybrid: pairwise,209.97808480658054,0.5228970416411585,264.40798158083805,1.8250574777173976e-15,2.505089660055239e-15,0.033815987462374617,17.0,890
Naive respondents,200.65981064882595,-9.11169441429547,498.99999999999994,0.41400042706718176,0.191919313051976,0.45638808349371274,0.0,891
OLS prediction,208.7836415486752,-0.987863514446218,,,,,,891
EB main,207.77880500364378,-1.9927000594776416,392.10109947736385,1.2775495856731308e-14,0.1878564338802135,0.1459008342415063,0.0,891
EB pairwise,208.56909155174495,-1.2024135113764771,366.95234970986604,1.3261626294894231e-13,2.418521756508066e-13,0.06674692620090819,0.0,891
EB-offset hybrid: main,208.69138753539252,-1.080117527728902,383.62249244215855,1.3482271026712068e-09,0.09437466886885092,0.10759198809532561,16.0,891
EB-offset hybrid: pairwise,208.9745247221596,-0.7969803409618237,366.78759902099176,1.3206372528149876e-14,2.487192413510422e-14,0.06389397306904576,9.0,891
Naive respondents,199.1892894920347,-11.35849359238324,493.0,0.43879824959085023,0.18816561999813894,0.4757752441811163,0.0,892
OLS prediction,209.69375796140505,-0.8540251230128888,,,,,,892
EB main,208.53339040066314,-2.0143926837548065,342.9747462172339,1.8649442364991153e-15,0.2774749276796263,0.21444532044709202,0.0,892
EB pairwise,209.03655834633346,-1.5112247380844792,281.9208636066441,2.263124571094972e-12,2.4873370041543766e-12,0.12868700886921788,0.0,892
EB-offset hybrid: main,208.34865604719855,-2.199127037219398,325.456254078755,1.5921020248365557e-10,0.23758811885746536,0.21931377190442458,16.0,892
EB-offset hybrid: pairwise,209.09523423573827,-1.452548848679669,283.2025530948569,2.0174078990404364e-14,2.4918176676400673e-14,0.13131999392616195,2.0,892
Naive respondents,200.80932863552326,-12.043771331642489,459.00000000000034,0.437635139714153,0.22639706816401386,0.4845520229183682,0.0,893
OLS prediction,210.5843334768784,-2.2687664902873337,,,,,,893
EB main,209.11121079949103,-3.7418891676747137,333.44951078877324,3.0937747400875245e-11,0.2867533127092445,0.21553439075186503,0.0,893
EB pairwise,210.7089453084775,-2.144154658688251,311.1451310224438,2.29779031906197e-12,1.0147972630274955e-11,0.11495474054629598,0.0,893
EB-offset hybrid: main,210.18467120071074,-2.6684287664550084,334.8391688461461,1.737641637871093e-10,0.18868448840713592,0.17076889942248102,5.0,893
EB-offset hybrid: pairwise,211.01770490129084,-1.8353950658749056,313.8824089319563,1.6728734433219914e-15,3.8475353292528464e-15,0.10685598763954868,4.0,893
Naive respondents,199.1796532472303,-11.025672940449027,487.99999999999955,0.4398314939420944,0.27616523894400574,0.47951526078130524,0.0,894
OLS prediction,208.9043003015095,-1.301025886169839,,,,,,894
EB main,207.58432746740678,-2.620998720272553,341.2729301987486,6.97039711366334e-15,0.10847708824152943,0.1635748357919843,0.0,894
EB pairwise,207.33065728098808,-2.874668906691255,316.8964209882442,1.7412443633242408e-15,1.5614650629503546e-15,0.14971055999297966,0.0,894
EB-offset hybrid: main,207.81317235173162,-2.3921538359477097,342.4626885030998,2.6250893865494813e-15,0.10576892464994304,0.16022047758634186,4.0,894
EB-offset hybrid: pairwise,207.69156707932618,-2.513759108353156,316.55344620246035,6.698214212200534e-14,9.458317311946891e-14,0.13476452696577867,5.0,894
Naive respondents,198.81606423258202,-9.74185854690029,493.99999999999955,0.4107153030286908,0.19673123682748797,0.43401419921289025,0.0,895
OLS prediction,208.3684007625935,-0.18952201688881587,,,,,,895
EB main,207.5790368935892,-0.9788858858931064,366.09626152991933,5.544680379955973e-09,0.24901166769716343,0.1495059526745481,0.0,895
EB pairwise,207.9463550726015,-0.6115677068808054,330.6906420791634,8.151566728253018e-15,9.025057599985351e-15,0.10454070950196524,0.0,895
EB-offset hybrid: main,207.62983786314442,-0.9280849163378946,360.03187152919713,7.320648199591251e-10,0.21313409140191855,0.13860621182869168,5.0,895
EB-offset hybrid: pairwise,208.02827812367883,-0.5296446558034802,329.4254744717171,4.244031369526059e-15,4.876735181904392e-15,0.09690809256999784,6.0,895
Naive respondents,200.63468051338717,-9.03334812653253,501.99999999999955,0.4284780374977212,0.1968467753816838,0.4510487103753027,0.0,896
OLS prediction,208.15560224644307,-1.5124263934766304,,,,,,896
EB main,207.63235714802292,-2.035671491896778,376.8621085982602,1.1343505051397118e-10,0.23590891566677352,0.18681158070031062,0.0,896
EB pairwise,209.18799756333007,-0.4800310765896256,331.76654952718906,5.632305063185191e-14,9.332207311750741e-14,0.0496464437357429,0.0,896
EB-offset hybrid: main,207.98345573197707,-1.6845729079426235,368.026133416875,5.52969051958479e-10,0.22220987781113002,0.18426452042148156,11.0,896
EB-offset hybrid: pairwise,209.73583149773216,0.06780285781246675,327.11077139849857,2.7058255984726655e-15,2.1840320557001986e-15,0.04796740480583884,22.0,896
Naive respondents,203.3683449971419,-8.435747530685177,490.99999999999994,0.43184201769747466,0.1888354141543264,0.42818380118270066,0.0,897
OLS prediction,212.09446785129384,0.2903753234667761,,,,,,897
EB main,210.82727601395132,-0.9768165138757468,381.74080606684606,8.338990946962617e-09,0.22387730519293658,0.12467387485157297,0.0,897
EB pairwise,210.9799584941831,-0.8241340336439578,347.198664091717,8.07762437700452e-13,8.992183004823248e-13,0.09227720696526112,0.0,897
EB-offset hybrid: main,211.36806811789947,-0.4360244099275974,382.8804862145885,7.179910898459146e-10,0.21171090825521924,0.10544235764243907,9.0,897
EB-offset hybrid: pairwise,211.432576319594,-0.37151620823306075,346.6863654292499,7.159156358348945e-13,1.7429154761735413e-12,0.08785986156237141,30.0,897
Naive respondents,201.41922355779977,-10.443588330900042,475.99999999999983,0.3647338326233846,0.19721300809437714,0.42455749890644773,0.0,898
